trip_scheduledArrival,trip_realtimeArrival,trip_arrivalDelay,trip_scheduledDeparture,trip_realtimeDeparture,trip_departureDelay,trip_realtime,trip_realtimeState,trip_serviceDay,trip_trip.gtfsId,trip_trip.route.shortName,stop_gtfsId,stop_name
49620,49620,0,49620,49620,0,False,SCHEDULED,1631912400,HSL:1069_20210917_La_1_1302,69,HSL:1381113,Leppätie
50820,50820,0,50820,50820,0,False,SCHEDULED,1631912400,HSL:1069_20210917_La_1_1322,69,HSL:1381113,Leppätie
45240,45363,123,45240,45363,123,True,UPDATED,1631912400,HSL:2115_20210917_La_2_1234,115,HSL:2241221,Vanha-Mankkaa
45780,45769,-11,45780,45785,5,True,UPDATED,1631912400,HSL:2543_20210917_La_1_1225,543,HSL:2241221,Vanha-Mankkaa
47580,47580,0,47580,47580,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1255,543,HSL:2241221,Vanha-Mankkaa
47940,47940,0,47940,47940,0,False,SCHEDULED,1631912400,HSL:2115_20210917_La_2_1319,115,HSL:2241221,Vanha-Mankkaa
49380,49380,0,49380,49380,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1325,543,HSL:2241221,Vanha-Mankkaa
45300,45397,97,45300,45402,102,True,UPDATED,1631912400,HSL:2115_20210917_La_2_1234,115,HSL:2241220,Juhanintie
45840,45836,-4,45840,45836,-4,True,UPDATED,1631912400,HSL:2543_20210917_La_1_1225,543,HSL:2241220,Juhanintie
47640,47640,0,47640,47640,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1255,543,HSL:2241220,Juhanintie
48000,48000,0,48000,48000,0,False,SCHEDULED,1631912400,HSL:2115_20210917_La_2_1319,115,HSL:2241220,Juhanintie
49440,49440,0,49440,49440,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1325,543,HSL:2241220,Juhanintie
45420,45569,149,45540,45617,77,True,UPDATED,1631912400,HSL:1073_20210917_La_1_1213,73,HSL:1381101,Malmin asema
45960,45947,-13,45960,45977,17,True,UPDATED,1631912400,HSL:1069_20210917_La_2_1222,69,HSL:1381101,Malmin asema
46020,46005,-15,46140,46195,55,True,UPDATED,1631912400,HSL:1074_20210917_La_1_1223,74,HSL:1381101,Malmin asema
46620,46686,66,46740,46766,26,True,UPDATED,1631912400,HSL:1073_20210917_La_1_1232,73,HSL:1381101,Malmin asema
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:1069_20210917_La_2_1241,69,HSL:1381101,Malmin asema
47400,47400,0,47400,47400,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1303,985,HSL:9217202,Kuusisaarentie
50940,50940,0,50940,50940,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1402,985,HSL:9217202,Kuusisaarentie
54480,54480,0,54480,54480,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1501,985,HSL:9217202,Kuusisaarentie
58080,58080,0,58080,58080,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1601,985,HSL:9217202,Kuusisaarentie
61800,61800,0,61800,61800,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1703,985,HSL:9217202,Kuusisaarentie
46200,46270,70,46200,46272,72,True,UPDATED,1631912400,HSL:9985_20210917_La_1_1228,985,HSL:9217201,Kuusisaarentie
50220,50220,0,50220,50220,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1335,985,HSL:9217201,Kuusisaarentie
53820,53820,0,53820,53820,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1435,985,HSL:9217201,Kuusisaarentie
57420,57420,0,57420,57420,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1535,985,HSL:9217201,Kuusisaarentie
61020,61020,0,61020,61020,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1635,985,HSL:9217201,Kuusisaarentie
47400,47400,0,47400,47400,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1303,985,HSL:9217204,Ruotsinojantie
51000,51000,0,51000,51000,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1402,985,HSL:9217204,Ruotsinojantie
54540,54540,0,54540,54540,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1501,985,HSL:9217204,Ruotsinojantie
58140,58140,0,58140,58140,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1601,985,HSL:9217204,Ruotsinojantie
61860,61860,0,61860,61860,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1703,985,HSL:9217204,Ruotsinojantie
46140,46243,103,46140,46263,123,True,UPDATED,1631912400,HSL:9985_20210917_La_1_1228,985,HSL:9217203,Vanikontie
50160,50160,0,50160,50160,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1335,985,HSL:9217203,Vanikontie
53760,53760,0,53760,53760,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1435,985,HSL:9217203,Vanikontie
57360,57360,0,57360,57360,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1535,985,HSL:9217203,Vanikontie
60960,60960,0,60960,60960,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1635,985,HSL:9217203,Vanikontie
46320,46364,44,46440,46465,25,True,UPDATED,1631912400,HSL:1069_20210917_La_1_1203,69,HSL:1381106,Malmin asema
47520,47645,125,47640,47720,80,True,UPDATED,1631912400,HSL:1069_20210917_La_1_1222,69,HSL:1381106,Malmin asema
48720,48720,0,48840,48840,0,False,SCHEDULED,1631912400,HSL:1069_20210917_La_1_1242,69,HSL:1381106,Malmin asema
49920,49920,0,50040,50040,0,False,SCHEDULED,1631912400,HSL:1069_20210917_La_1_1302,69,HSL:1381106,Malmin asema
51120,51120,0,51240,51240,0,False,SCHEDULED,1631912400,HSL:1069_20210917_La_1_1322,69,HSL:1381106,Malmin asema
45360,45454,94,45360,45503,143,True,UPDATED,1631912400,HSL:1073_20210917_La_2_1221,73,HSL:1381107,Syystie
45780,45822,42,45780,45834,54,True,UPDATED,1631912400,HSL:1079_20210917_La_2_1228,79,HSL:1381107,Syystie
45840,45851,11,45840,45863,23,True,UPDATED,1631912400,HSL:1554_20210917_La_2_1230,554,HSL:1381107,Syystie
46140,46184,44,46140,46184,44,True,UPDATED,1631912400,HSL:1069_20210917_La_1_1203,69,HSL:1381107,Syystie
46380,46380,0,46380,46380,0,True,UPDATED,1631912400,HSL:1079_20210917_La_2_1238,79,HSL:1381107,Syystie
46140,46205,65,46140,46243,103,True,UPDATED,1631912400,HSL:9985_20210917_La_1_1228,985,HSL:9217205,Ruotsinojantie
50160,50160,0,50160,50160,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1335,985,HSL:9217205,Ruotsinojantie
53760,53760,0,53760,53760,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1435,985,HSL:9217205,Ruotsinojantie
57360,57360,0,57360,57360,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1535,985,HSL:9217205,Ruotsinojantie
60960,60960,0,60960,60960,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1635,985,HSL:9217205,Ruotsinojantie
45360,45404,44,45480,45404,-76,True,UPDATED,1631912400,HSL:1079_20210917_La_2_1218,79,HSL:1381102,Malmin asema
45600,45652,52,45720,45652,-68,True,UPDATED,1631912400,HSL:1073_20210917_La_2_1221,73,HSL:1381102,Malmin asema
45960,46048,88,46080,46122,42,True,UPDATED,1631912400,HSL:1079_20210917_La_2_1228,79,HSL:1381102,Malmin asema
46200,46206,6,46320,46351,31,True,UPDATED,1631912400,HSL:1074_20210917_La_2_1232,74,HSL:1381102,Malmin asema
46560,46560,0,46680,46680,0,True,UPDATED,1631912400,HSL:1079_20210917_La_2_1238,79,HSL:1381102,Malmin asema
45660,45742,82,45780,45813,33,True,UPDATED,1631912400,HSL:1079_20210917_La_1_1211,79,HSL:1381103,Malmin asema
46260,46360,100,46380,46426,46,True,UPDATED,1631912400,HSL:1079_20210917_La_1_1221,79,HSL:1381103,Malmin asema
46860,46873,13,46980,46980,0,True,UPDATED,1631912400,HSL:1079_20210917_La_1_1231,79,HSL:1381103,Malmin asema
47460,47460,0,47580,47580,0,False,SCHEDULED,1631912400,HSL:1079_20210917_La_1_1241,79,HSL:1381103,Malmin asema
48060,48060,0,48180,48180,0,False,SCHEDULED,1631912400,HSL:1079_20210917_La_1_1251,79,HSL:1381103,Malmin asema
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1303,985,HSL:9217209,Santamaantie
51060,51060,0,51060,51060,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1402,985,HSL:9217209,Santamaantie
54600,54600,0,54600,54600,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1501,985,HSL:9217209,Santamaantie
58200,58200,0,58200,58200,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1601,985,HSL:9217209,Santamaantie
61920,61920,0,61920,61920,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1703,985,HSL:9217209,Santamaantie
45360,45413,53,45480,45650,170,True,UPDATED,1631912400,HSL:4561_20210917_La_2_1205,561,HSL:1381104,Malmin asema
46020,46013,-7,46080,46134,54,True,UPDATED,1631912400,HSL:1554_20210917_La_2_1230,554,HSL:1381104,Malmin asema
46560,46560,0,46680,46680,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_2_1224,561,HSL:1381104,Malmin asema
47220,47220,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:1554_20210917_La_2_1250,554,HSL:1381104,Malmin asema
47760,47760,0,47880,47880,0,False,SCHEDULED,1631912400,HSL:4561_20210917_La_2_1244,561,HSL:1381104,Malmin asema
45660,45688,28,45720,45749,29,True,UPDATED,1631912400,HSL:4560_20210917_La_1_1206,560,HSL:1381105,Malmin asema
46260,46260,0,46320,46320,0,False,SCHEDULED,1631912400,HSL:4560_20210917_La_1_1216,560,HSL:1381105,Malmin asema
46860,46860,0,46920,46954,34,True,UPDATED,1631912400,HSL:4560_20210917_La_1_1226,560,HSL:1381105,Malmin asema
47460,47460,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:4560_20210917_La_1_1236,560,HSL:1381105,Malmin asema
48060,48060,0,48120,48120,0,False,SCHEDULED,1631912400,HSL:4560_20210917_La_1_1246,560,HSL:1381105,Malmin asema
45360,45436,76,45360,45436,76,True,UPDATED,1631912400,HSL:2118_20210917_La_2_1156,118,HSL:2241237,Kokinkylänsilta
45480,45580,100,45480,45581,101,True,UPDATED,1631912400,HSL:2115_20210917_La_2_1234,115,HSL:2241237,Kokinkylänsilta
46260,46260,0,46260,46260,0,False,SCHEDULED,1631912400,HSL:2118B_20210917_La_2_1247,118B,HSL:2241237,Kokinkylänsilta
47160,47242,82,47160,47244,84,True,UPDATED,1631912400,HSL:2118_20210917_La_2_1226,118,HSL:2241237,Kokinkylänsilta
48060,48060,0,48060,48060,0,False,SCHEDULED,1631912400,HSL:2118B_20210917_La_2_1317,118B,HSL:2241237,Kokinkylänsilta
45660,45660,0,45660,45660,0,False,SCHEDULED,1631912400,HSL:2118_20210917_La_1_1232,118,HSL:2241238,Kokinkylänsilta
46560,46560,0,46560,46560,0,False,SCHEDULED,1631912400,HSL:2118B_20210917_La_1_1247,118B,HSL:2241238,Kokinkylänsilta
47280,47280,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:2115_20210917_La_1_1300,115,HSL:2241238,Kokinkylänsilta
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:2118_20210917_La_1_1302,118,HSL:2241238,Kokinkylänsilta
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:2118B_20210917_La_1_1317,118B,HSL:2241238,Kokinkylänsilta
47580,45477,-2103,47580,45477,-2103,True,UPDATED,1631912400,HSL:1030_20210917_La_1_1222,30,HSL:4160211,Vaskivuori
45720,45816,96,45720,45816,96,True,UPDATED,1631912400,HSL:1030_20210917_La_1_1152,30,HSL:4160211,Vaskivuori
45780,45890,110,45780,45904,124,True,UPDATED,1631912400,HSL:4560_20210917_La_1_1146,560,HSL:4160211,Vaskivuori
45840,46096,256,45840,46136,296,True,UPDATED,1631912400,HSL:4411_20210917_La_1_1222,411,HSL:4160211,Vaskivuori
46380,46393,13,46380,46406,26,True,UPDATED,1631912400,HSL:4560_20210917_La_1_1156,560,HSL:4160211,Vaskivuori
46860,46860,0,46860,46860,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1258,412,HSL:4160210,Kaivosvoudinpuisto
50400,50400,0,50400,50400,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1358,412,HSL:4160210,Kaivosvoudinpuisto
54000,54000,0,54000,54000,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1458,412,HSL:4160210,Kaivosvoudinpuisto
57600,57600,0,57600,57600,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1558,412,HSL:4160210,Kaivosvoudinpuisto
61200,61200,0,61200,61200,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1658,412,HSL:4160210,Kaivosvoudinpuisto
45240,45339,99,45240,45339,99,True,UPDATED,1631912400,HSL:2115_20210917_La_2_1234,115,HSL:2241234,Mankkaanaukio
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:2115_20210917_La_1_1300,115,HSL:2241234,Mankkaanaukio
47940,47940,0,47940,47940,0,False,SCHEDULED,1631912400,HSL:2115_20210917_La_2_1319,115,HSL:2241234,Mankkaanaukio
50100,50100,0,50100,50100,0,False,SCHEDULED,1631912400,HSL:2115_20210917_La_1_1344,115,HSL:2241234,Mankkaanaukio
50220,50220,0,50220,50220,0,False,SCHEDULED,1631912400,HSL:2115_20210917_La_2_1357,115,HSL:2241234,Mankkaanaukio
45240,45463,223,45240,45477,237,True,UPDATED,1631912400,HSL:4421_20210917_La_1_1212,421,HSL:4160213,Vetotie
46080,46080,0,46080,46080,0,False,SCHEDULED,1631912400,HSL:7456A_20210917_La_1_1230,456A,HSL:4160213,Vetotie
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:4421_20210917_La_1_1242,421,HSL:4160213,Vetotie
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:7455A_20210917_La_1_1245,455A,HSL:4160213,Vetotie
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:4421_20210917_La_1_1312,421,HSL:4160213,Vetotie
45600,45600,0,45600,45600,0,False,SCHEDULED,1631912400,HSL:4560_20210917_La_2_1235,560,HSL:4160212,Vaskivuori
45720,45720,0,45720,45720,0,True,UPDATED,1631912400,HSL:1030_20210917_La_2_1236,30,HSL:4160212,Vaskivuori
46020,46020,0,46020,46020,0,False,SCHEDULED,1631912400,HSL:4411_20210917_La_2_1235,411,HSL:4160212,Vaskivuori
46200,46200,0,46200,46200,0,False,SCHEDULED,1631912400,HSL:4560_20210917_La_2_1245,560,HSL:4160212,Vaskivuori
46380,46380,0,46380,46380,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1249,412,HSL:4160212,Vaskivuori
45240,45493,253,45240,45500,260,True,UPDATED,1631912400,HSL:4421_20210917_La_1_1212,421,HSL:4160215,Kaivosrinteenpolku
46080,46080,0,46080,46080,0,False,SCHEDULED,1631912400,HSL:7456A_20210917_La_1_1230,456A,HSL:4160215,Kaivosrinteenpolku
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:4421_20210917_La_1_1242,421,HSL:4160215,Kaivosrinteenpolku
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:7455A_20210917_La_1_1245,455A,HSL:4160215,Kaivosrinteenpolku
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:4421_20210917_La_1_1312,421,HSL:4160215,Kaivosrinteenpolku
45480,45578,98,45480,45594,114,True,UPDATED,1631912400,HSL:4421_20210917_La_2_1225,421,HSL:4160214,Vetotie
46860,46860,0,46860,46860,0,False,SCHEDULED,1631912400,HSL:7465_20210917_La_2_1245,465,HSL:4160214,Vetotie
47220,47220,0,47220,47220,0,False,SCHEDULED,1631912400,HSL:4421_20210917_La_2_1254,421,HSL:4160214,Vetotie
47820,47820,0,47820,47820,0,False,SCHEDULED,1631912400,HSL:7455A_20210917_La_2_1303,455A,HSL:4160214,Vetotie
49020,49020,0,49020,49020,0,False,SCHEDULED,1631912400,HSL:4421_20210917_La_2_1324,421,HSL:4160214,Vetotie
46740,46740,0,46740,46740,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1258,412,HSL:4160206,Kaivostie
50340,50340,0,50340,50340,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1358,412,HSL:4160206,Kaivostie
53940,53940,0,53940,53940,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1458,412,HSL:4160206,Kaivostie
57540,57540,0,57540,57540,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1558,412,HSL:4160206,Kaivostie
61140,61140,0,61140,61140,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1658,412,HSL:4160206,Kaivostie
46560,46560,0,46560,46560,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1249,412,HSL:4160205,Kaivoksela
46680,46680,0,46680,46680,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1258,412,HSL:4160205,Kaivoksela
50160,50160,0,50160,50160,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1349,412,HSL:4160205,Kaivoksela
50280,50280,0,50280,50280,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1358,412,HSL:4160205,Kaivoksela
53760,53760,0,53760,53760,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1449,412,HSL:4160205,Kaivoksela
46800,46800,0,46800,46800,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1258,412,HSL:4160208,Kaivosvoudintie
50400,50400,0,50400,50400,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1358,412,HSL:4160208,Kaivosvoudintie
54000,54000,0,54000,54000,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1458,412,HSL:4160208,Kaivosvoudintie
57600,57600,0,57600,57600,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1558,412,HSL:4160208,Kaivosvoudintie
61200,61200,0,61200,61200,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_1_1658,412,HSL:4160208,Kaivosvoudintie
46080,46164,84,46080,46201,121,True,UPDATED,1631912400,HSL:9985_20210917_La_1_1228,985,HSL:9217210,Santamaantie
50100,50100,0,50100,50100,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1335,985,HSL:9217210,Santamaantie
53700,53700,0,53700,53700,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1435,985,HSL:9217210,Santamaantie
57300,57300,0,57300,57300,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1535,985,HSL:9217210,Santamaantie
60900,60900,0,60900,60900,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1635,985,HSL:9217210,Santamaantie
46500,46500,0,46500,46500,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1249,412,HSL:4160207,Kaivostie
50100,50100,0,50100,50100,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1349,412,HSL:4160207,Kaivostie
53700,53700,0,53700,53700,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1449,412,HSL:4160207,Kaivostie
57300,57300,0,57300,57300,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1549,412,HSL:4160207,Kaivostie
60900,60900,0,60900,60900,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1649,412,HSL:4160207,Kaivostie
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1303,985,HSL:9217213,Nygårdintie
51060,51060,0,51060,51060,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1402,985,HSL:9217213,Nygårdintie
54600,54600,0,54600,54600,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1501,985,HSL:9217213,Nygårdintie
58200,58200,0,58200,58200,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1601,985,HSL:9217213,Nygårdintie
61920,61920,0,61920,61920,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1703,985,HSL:9217213,Nygårdintie
46440,46440,0,46440,46440,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1249,412,HSL:4160209,Kaivosvoudintie
50040,50040,0,50040,50040,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1349,412,HSL:4160209,Kaivosvoudintie
53640,53640,0,53640,53640,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1449,412,HSL:4160209,Kaivosvoudintie
57240,57240,0,57240,57240,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1549,412,HSL:4160209,Kaivosvoudintie
60840,60840,0,60840,60840,0,False,SCHEDULED,1631912400,HSL:4412_20210917_La_2_1649,412,HSL:4160209,Kaivosvoudintie
46080,46154,74,46080,46155,75,True,UPDATED,1631912400,HSL:9985_20210917_La_1_1228,985,HSL:9217212,Nygårdintie
50100,50100,0,50100,50100,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1335,985,HSL:9217212,Nygårdintie
53700,53700,0,53700,53700,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1435,985,HSL:9217212,Nygårdintie
57300,57300,0,57300,57300,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1535,985,HSL:9217212,Nygårdintie
60900,60900,0,60900,60900,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1635,985,HSL:9217212,Nygårdintie
47580,47580,0,47580,47580,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1303,985,HSL:9217214,Satotalma
51180,51180,0,51180,51180,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1402,985,HSL:9217214,Satotalma
54720,54720,0,54720,54720,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1501,985,HSL:9217214,Satotalma
58320,58320,0,58320,58320,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1601,985,HSL:9217214,Satotalma
62040,62040,0,62040,62040,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1703,985,HSL:9217214,Satotalma
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1303,985,HSL:9217219,Talman koulu
51120,51120,0,51120,51120,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1402,985,HSL:9217219,Talman koulu
54660,54660,0,54660,54660,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1501,985,HSL:9217219,Talman koulu
58260,58260,0,58260,58260,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1601,985,HSL:9217219,Talman koulu
61980,61980,0,61980,61980,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_2_1703,985,HSL:9217219,Talman koulu
46020,46054,34,46020,46103,83,True,UPDATED,1631912400,HSL:9985_20210917_La_1_1228,985,HSL:9217218,Talman koulu
50040,50040,0,50040,50040,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1335,985,HSL:9217218,Talman koulu
53640,53640,0,53640,53640,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1435,985,HSL:9217218,Talman koulu
57240,57240,0,57240,57240,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1535,985,HSL:9217218,Talman koulu
60840,60840,0,60840,60840,0,False,SCHEDULED,1631912400,HSL:9985_20210917_La_1_1635,985,HSL:9217218,Talman koulu
45540,45612,72,45540,45612,72,True,UPDATED,1631912400,HSL:9844_20210917_La_1_1220,844,HSL:9205210,Majvik
46740,46740,0,46740,46740,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9205210,Majvik
47940,47940,0,47940,47940,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_1_1300,843,HSL:9205210,Majvik
48840,48840,0,48840,48840,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9205210,Majvik
50220,50220,0,50220,50220,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9205210,Majvik
45780,45783,3,45780,45783,3,True,UPDATED,1631912400,HSL:9842_20210917_La_2_1226,842,HSL:9205211,Katrineholm
47280,47280,0,47280,47280,0,False,SCHEDULED,1631912400,HSL:9844_20210917_La_2_1255,844,HSL:9205211,Katrineholm
48420,48420,0,48420,48420,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_2_1305,841,HSL:9205211,Katrineholm
49380,49380,0,49380,49380,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_2_1326,842,HSL:9205211,Katrineholm
50640,50640,0,50640,50640,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_2_1345,843,HSL:9205211,Katrineholm
45600,45672,72,45600,45672,72,True,UPDATED,1631912400,HSL:9844_20210917_La_1_1220,844,HSL:9205212,Katrineholm
46800,46800,0,46800,46800,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1240,842,HSL:9205212,Katrineholm
48000,48000,0,48000,48000,0,False,SCHEDULED,1631912400,HSL:9843_20210917_La_1_1300,843,HSL:9205212,Katrineholm
48900,48900,0,48900,48900,0,False,SCHEDULED,1631912400,HSL:9841_20210917_La_1_1315,841,HSL:9205212,Katrineholm
50280,50280,0,50280,50280,0,False,SCHEDULED,1631912400,HSL:9842_20210917_La_1_1338,842,HSL:9205212,Katrineholm
46080,46094,14,46080,46094,14,True,UPDATED,1631912400,HSL:2143_20210917_La_1_1231,143,HSL:2415280,Salmensuu
46980,46980,0,46980,46980,0,False,SCHEDULED,1631912400,HSL:2143_20210917_La_1_1246,143,HSL:2415280,Salmensuu
47880,47880,0,47880,47880,0,False,SCHEDULED,1631912400,HSL:2143_20210917_La_1_1301,143,HSL:2415280,Salmensuu
48780,48780,0,48780,48780,0,False,SCHEDULED,1631912400,HSL:2143_20210917_La_1_1316,143,HSL:2415280,Salmensuu
49680,49680,0,49680,49680,0,False,SCHEDULED,1631912400,HSL:2143_20210917_La_1_1331,143,HSL:2415280,Salmensuu
45480,45552,72,45480,45552,72,True,UPDATED,1631912400,HSL:9844_20210917_La_1_1220,844,HSL:9205202,Storören
